;Indivíduo;Resultado;Gerações
4111;[0.9529882352941176, 165.88235294117646, 1.0, 1.0, 3.0, 1.0, 0.334, 0.0, 0.0, 135.05882352941177, 0.0, 1.0, 0.8274509803921568, 1.0, 142.6470588235294, 7.225806451612903, 0.7951159951159951, 1.0, 2.0, 0.0, 0.4235294117647059, 6.4, 1.3333333333333333, 0.7571058823529412, 0.08980494117647059, 0.014126235294117648, 0.093334, 0.677741935483871, 0.9541026392961877, 0.0, 1.0, 0.0, 0.9111111111111111, 0.03333333333333333, 1.0, 105201.4652014652, 1.0, 13.929618768328448, 8.75659824046921, 0.0, 4.0, 3.0, 0.0, 0.5714285714285714, 2.0, 1.0, 1.7142857142857142, 0.0, 0.0, 2.8571428571428568, 0.0, 3.0, 2.2857142857142856, 2.0, 0.0, 0.0, 0.0, 0.0, 1.7142857142857142, 3.0, 1.0, 0.0, 0.0, 3.0, 1.7142857142857142, 1.7142857142857142, 3.0, 3.0, 0.0, 1.0, 0.0, 2.8571428571428568, 1.0, 2.0];287251,8744967154;91
4112;[0.8197882352941176, 144.70588235294116, 0.0, 0.0, 2.0, 1.0, 0.001, 0.0, 0.0, 111.76470588235294, 0.0, 0.0, 0.5686274509803921, 0.0, 29.470588235294116, 8.258064516129032, 0.5731379731379731, 1.0, 3.0, 0.0, 0.4549019607843137, 2.8862745098039215, 6.117647058823529, 0.6278235294117647, 0.046672000000000005, 0.053338, 0.08117835294117647, 0.40333431085043986, 0.8447302052785923, 0.0, 0.0, 1.0, 0.8476190476190476, 0.20476190476190476, 1.0, 77472.52747252746, 1.0, 6.873900293255132, 15.090909090909092, 3.0, 1.1428571428571428, 3.0, 2.0, 1.1428571428571428, 2.0, 2.0, 1.7142857142857142, 3.0, 3.0, 2.2857142857142856, 2.0, 2.0, 1.1428571428571428, 3.0, 2.0, 3.4285714285714284, 3.0, 2.0, 0.5714285714285714, 0.0, 1.0, 2.2857142857142856, 2.0, 1.0, 1.7142857142857142, 0.5714285714285714, 0.0, 0.0, 0.5714285714285714, 3.0, 2.0, 2.8571428571428568, 1.0, 2.0];286396,2053914187;91
4113;[0.9529882352941176, 175.29411764705884, 1.0, 1.0, 3.0, 1.0, 0.334, 0.0, 0.0, 152.0, 0.0, 0.0, 0.3254901960784314, 1.0, 142.6470588235294, 7.741935483870968, 0.4180708180708181, 1.0, 2.0, 0.0, 0.4235294117647059, 2.384313725490196, 1.3333333333333333, 0.42018823529411764, 0.09568670588235294, 0.06941482352941176, 0.0498089411764706, 0.6337976539589443, 0.7851612903225806, 0.0, 0.0, 1.0, 0.7079365079365079, 0.03333333333333333, 1.0, 53846.153846153844, 1.0, 11.659824046920821, 17.782991202346043, 2.0, 4.0, 2.0, 2.0, 0.0, 1.0, 0.0, 4.0, 3.0, 3.0, 2.2857142857142856, 2.0, 0.0, 4.0, 1.0, 0.0, 4.0, 1.0, 3.0, 2.8571428571428568, 2.0, 3.0, 2.8571428571428568, 2.0, 1.0, 1.1428571428571428, 4.0, 3.0, 2.0, 2.8571428571428568, 2.0, 3.0, 3.4285714285714284, 2.0, 0.0];287316,64428684063;91
4114;[0.6395764705882353, 175.29411764705884, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0, 0.0, 197.1764705882353, 0.0, 0.0, 0.043137254901960784, 0.0, 144.17647058823528, 6.193548387096774, 0.5391941391941392, 1.0, 2.0, 0.0, 0.4235294117647059, 6.4, 1.2549019607843137, 0.8903058823529412, 0.09568670588235294, 0.09803941176470589, 0.0498089411764706, 0.13380938416422286, 0.2851730205278592, 1.0, 0.0, 0.0, 0.7714285714285714, 0.03333333333333333, 1.0, 91355.31135531135, 1.0, 13.912023460410559, 6.53958944281525, 2.0, 2.2857142857142856, 3.0, 3.0, 2.8571428571428568, 0.0, 0.0, 1.7142857142857142, 1.0, 3.0, 3.4285714285714284, 0.0, 1.0, 1.1428571428571428, 0.0, 0.0, 1.7142857142857142, 3.0, 2.0, 1.7142857142857142, 3.0, 1.0, 3.4285714285714284, 3.0, 1.0, 2.8571428571428568, 0.0, 3.0, 1.0, 0.5714285714285714, 0.0, 3.0, 2.8571428571428568, 3.0, 2.0];1000000,0;91
4115;[0.8550470588235294, 122.3529411764706, 1.0, 3.0, 3.0, 0.0, 1.0, 0.0, 1.0, 191.52941176470588, 0.0, 1.0, 0.5098039215686274, 1.0, 50.882352941176464, 6.193548387096774, 0.6681318681318681, 1.0, 2.0, 0.0, 0.4156862745098039, 12.8, 0.5098039215686274, 0.7571058823529412, 0.02863458823529412, 0.0815704705882353, 0.04941682352941177, 0.5127067448680351, 0.5068475073313783, 0.0, 1.0, 1.0, 0.9492063492063492, 0.09047619047619047, 1.0, 122197.80219780219, 1.0, 10.533724340175954, 9.741935483870968, 2.0, 1.1428571428571428, 2.0, 2.0, 1.1428571428571428, 1.0, 3.0, 1.1428571428571428, 2.0, 1.0, 0.0, 0.0, 2.0, 0.5714285714285714, 3.0, 2.0, 3.4285714285714284, 0.0, 2.0, 2.2857142857142856, 2.0, 0.0, 1.1428571428571428, 2.0, 3.0, 1.7142857142857142, 2.8571428571428568, 0.0, 1.0, 1.1428571428571428, 0.0, 1.0, 2.8571428571428568, 1.0, 3.0];286873,01183124183;91
4116;[0.9059764705882353, 90.58823529411765, 1.0, 0.0, 1.0, 1.0, 0.334, 0.0, 0.0, 45.411764705882355, 0.0, 1.0, 0.8862745098039215, 0.0, 159.47058823529412, 0.5161290322580645, 0.9235653235653236, 1.0, 3.0, 1.0, 0.49019607843137253, 9.411764705882353, 2.8235294117647056, 0.7531882352941176, 0.03608482352941177, 0.0004021176470588236, 0.09725517647058823, 0.4492316715542522, 0.6582111436950147, 0.0, 0.0, 0.0, 0.8857142857142857, 0.0047619047619047615, 0.0, 100293.04029304029, 1.0, 15.74193548387097, 15.653958944281527, 2.0, 4.0, 3.0, 2.0, 0.0, 0.0, 0.0, 2.8571428571428568, 3.0, 2.0, 2.2857142857142856, 2.0, 0.0, 2.8571428571428568, 0.0, 0.0, 4.0, 1.0, 3.0, 0.5714285714285714, 2.0, 0.0, 4.0, 0.0, 1.0, 0.0, 1.7142857142857142, 1.0, 2.0, 2.2857142857142856, 3.0, 3.0, 3.4285714285714284, 1.0, 2.0];1000000,0;91
4117;[0.8315411764705882, 178.23529411764707, 0.0, 0.0, 0.0, 1.0, 0.001, 1.0, 0.0, 182.3529411764706, 0.0, 0.0, 0.4745098039215686, 0.0, 11.117647058823529, 14.451612903225806, 0.8036630036630037, 1.0, 2.0, 1.0, 0.6901960784313725, 14.431372549019608, 0.47058823529411764, 0.5024588235294117, 0.1, 0.05020105882352942, 0.021968588235294118, 0.6806715542521994, 0.5966891495601173, 0.0, 0.0, 1.0, 0.6317460317460317, 0.07142857142857142, 1.0, 171135.53113553114, 1.0, 4.991202346041057, 18.32844574780059, 2.0, 1.1428571428571428, 1.0, 2.0, 0.0, 2.0, 0.0, 0.5714285714285714, 1.0, 1.0, 0.5714285714285714, 3.0, 3.0, 2.2857142857142856, 2.0, 2.0, 1.7142857142857142, 0.0, 3.0, 1.1428571428571428, 0.0, 2.0, 2.2857142857142856, 3.0, 1.0, 2.8571428571428568, 4.0, 3.0, 0.0, 0.0, 3.0, 3.0, 2.2857142857142856, 3.0, 2.0];287284,69022984634;91
4118;[0.6121529411764706, 178.23529411764707, 0.0, 1.0, 0.0, 1.0, 0.001, 0.0, 0.0, 182.3529411764706, 0.0, 0.0, 0.38823529411764707, 0.0, 26.41176470588235, 2.064516129032258, 0.6163614163614164, 1.0, 2.0, 1.0, 0.18823529411764706, 10.47843137254902, 1.0980392156862746, 0.032341176470588234, 0.09960788235294118, 0.05020105882352942, 0.01569470588235294, 0.555674486803519, 0.7509824046920821, 1.0, 0.0, 1.0, 0.7841269841269841, 0.03333333333333333, 1.0, 168791.2087912088, 1.0, 4.991202346041057, 14.035190615835779, 0.0, 3.4285714285714284, 2.0, 3.0, 4.0, 2.0, 0.0, 0.5714285714285714, 0.0, 1.0, 2.8571428571428568, 3.0, 3.0, 2.2857142857142856, 2.0, 2.0, 1.7142857142857142, 1.0, 0.0, 2.8571428571428568, 3.0, 3.0, 0.5714285714285714, 3.0, 3.0, 1.7142857142857142, 4.0, 2.0, 3.0, 0.0, 3.0, 3.0, 2.8571428571428568, 1.0, 2.0];287472,49853333534;91
4119;[0.7022588235294117, 58.82352941176471, 0.0, 0.0, 2.0, 0.0, 0.334, 0.0, 1.0, 160.47058823529412, 1.0, 0.0, 0.07450980392156863, 0.0, 176.2941176470588, 8.774193548387096, 0.7445665445665446, 1.0, 2.0, 0.0, 0.38431372549019605, 3.8901960784313725, 6.823529411764706, 0.2164705882352941, 0.06823847058823529, 0.09647094117647059, 0.057259176470588244, 0.17677712609970675, 0.840824046920821, 1.0, 1.0, 1.0, 0.7079365079365079, 0.03333333333333333, 1.0, 96703.2967032967, 0.0, 18.539589442815252, 15.513196480938419, 2.0, 1.7142857142857142, 3.0, 0.0, 2.8571428571428568, 3.0, 3.0, 2.8571428571428568, 0.0, 1.0, 4.0, 0.0, 1.0, 1.7142857142857142, 0.0, 3.0, 0.0, 0.0, 3.0, 0.0, 3.0, 3.0, 2.2857142857142856, 2.0, 1.0, 0.5714285714285714, 0.5714285714285714, 0.0, 1.0, 2.2857142857142856, 3.0, 1.0, 4.0, 1.0, 2.0];286577,3597636988;91
4120;[0.9804117647058823, 197.64705882352942, 1.0, 1.0, 1.0, 1.0, 0.001, 0.0, 1.0, 178.11764705882354, 0.0, 0.0, 0.8588235294117647, 0.0, 47.8235294117647, 4.64516129032258, 0.5623931623931624, 1.0, 2.0, 1.0, 0.27450980392156865, 11.92156862745098, 5.647058823529411, 0.6630823529411765, 0.06431729411764706, 0.06941482352941176, 0.08627588235294117, 0.7314516129032258, 0.25099413489736067, 0.0, 0.0, 1.0, 0.9365079365079365, 0.2571428571428571, 0.0, 56996.336996337, 0.0, 14.052785923753667, 8.791788856304986, 3.0, 4.0, 2.0, 1.0, 2.2857142857142856, 3.0, 0.0, 4.0, 1.0, 0.0, 2.8571428571428568, 0.0, 1.0, 1.7142857142857142, 2.0, 2.0, 1.7142857142857142, 0.0, 0.0, 1.7142857142857142, 3.0, 3.0, 4.0, 0.0, 1.0, 0.5714285714285714, 0.0, 2.0, 0.0, 1.1428571428571428, 1.0, 0.0, 2.2857142857142856, 0.0, 1.0];274708,61624785885;91
4121;[0.6709176470588235, 114.70588235294117, 0.0, 0.0, 2.0, 0.0, 0.001, 1.0, 1.0, 31.294117647058826, 1.0, 0.0, 0.42745098039215684, 1.0, 134.23529411764704, 4.129032258064516, 0.6881562881562882, 0.0, 2.0, 0.0, 0.9019607843137255, 3.8901960784313725, 6.901960784313726, 0.9138117647058823, 0.06431729411764706, 0.06941482352941176, 0.09725517647058823, 0.9814457478005865, 0.25099413489736067, 0.0, 0.0, 1.0, 0.9365079365079365, 0.2476190476190476, 0.0, 56996.336996337, 0.0, 11.80058651026393, 8.791788856304986, 3.0, 3.4285714285714284, 3.0, 1.0, 2.8571428571428568, 3.0, 0.0, 4.0, 0.0, 0.0, 2.8571428571428568, 0.0, 1.0, 4.0, 2.0, 2.0, 1.1428571428571428, 0.0, 3.0, 0.0, 3.0, 3.0, 2.2857142857142856, 2.0, 3.0, 0.5714285714285714, 0.5714285714285714, 0.0, 1.0, 0.5714285714285714, 3.0, 1.0, 4.0, 1.0, 2.0];1000000,0;91
4122;[0.9804117647058823, 197.64705882352942, 0.0, 1.0, 1.0, 1.0, 0.667, 0.0, 1.0, 178.11764705882354, 0.0, 1.0, 0.8274509803921568, 0.0, 11.117647058823529, 4.64516129032258, 0.5467643467643467, 1.0, 2.0, 1.0, 0.27450980392156865, 11.231372549019607, 5.019607843137255, 0.9608235294117646, 0.09921576470588235, 0.06353305882352941, 0.008244470588235294, 0.8378944281524926, 0.1943548387096774, 1.0, 0.0, 1.0, 0.9238095238095239, 0.18095238095238095, 1.0, 85384.61538461538, 1.0, 15.214076246334312, 13.612903225806452, 2.0, 4.0, 2.0, 2.0, 0.5714285714285714, 2.0, 0.0, 3.4285714285714284, 3.0, 1.0, 2.8571428571428568, 0.0, 3.0, 1.7142857142857142, 2.0, 2.0, 1.1428571428571428, 0.0, 1.0, 0.5714285714285714, 3.0, 0.0, 0.5714285714285714, 1.0, 3.0, 1.1428571428571428, 4.0, 3.0, 0.0, 1.7142857142857142, 2.0, 2.0, 2.2857142857142856, 0.0, 2.0];286561,0717787005;91
4123;[0.9686588235294117, 175.29411764705884, 1.0, 1.0, 3.0, 1.0, 0.334, 0.0, 0.0, 152.0, 0.0, 1.0, 0.3254901960784314, 1.0, 142.6470588235294, 7.225806451612903, 0.809035409035409, 1.0, 3.0, 0.0, 0.9215686274509803, 5.584313725490196, 0.23529411764705882, 0.9138117647058823, 0.014910470588235294, 0.016871058823529413, 0.018439529411764705, 0.7382873900293255, 0.9404310850439882, 0.0, 1.0, 1.0, 0.8095238095238095, 0.10476190476190475, 0.0, 162380.95238095237, 0.0, 18.55718475073314, 16.58651026392962, 0.0, 4.0, 2.0, 1.0, 0.0, 1.0, 2.0, 1.7142857142857142, 3.0, 1.0, 0.5714285714285714, 0.0, 1.0, 0.0, 3.0, 0.0, 1.1428571428571428, 2.0, 2.0, 1.7142857142857142, 2.0, 2.0, 3.4285714285714284, 1.0, 0.0, 1.7142857142857142, 0.0, 3.0, 1.0, 2.8571428571428568, 1.0, 0.0, 0.0, 3.0, 1.0];363686,5816951524;91
4124;[0.8824705882352941, 91.76470588235294, 0.0, 0.0, 3.0, 1.0, 0.334, 0.0, 0.0, 196.47058823529412, 1.0, 0.0, 0.00784313725490196, 0.0, 30.235294117647058, 7.741935483870968, 0.6603174603174603, 1.0, 2.0, 0.0, 0.4235294117647059, 6.023529411764706, 1.3333333333333333, 0.8903058823529412, 0.09411823529411766, 0.09803941176470589, 0.0498089411764706, 0.13380938416422286, 0.2851730205278592, 0.0, 0.0, 0.0, 0.7206349206349206, 0.03333333333333333, 0.0, 91501.8315018315, 1.0, 4.903225806451613, 6.680351906158358, 2.0, 2.2857142857142856, 3.0, 3.0, 2.2857142857142856, 0.0, 0.0, 0.5714285714285714, 1.0, 3.0, 3.4285714285714284, 1.0, 1.0, 1.1428571428571428, 1.0, 0.0, 1.7142857142857142, 3.0, 2.0, 1.7142857142857142, 3.0, 1.0, 3.4285714285714284, 3.0, 0.0, 2.8571428571428568, 2.2857142857142856, 3.0, 1.0, 0.5714285714285714, 0.0, 3.0, 2.2857142857142856, 3.0, 2.0];276485,7078779048;91
4125;[0.49070588235294116, 174.11764705882354, 0.0, 2.0, 0.0, 1.0, 0.667, 0.0, 1.0, 61.64705882352941, 0.0, 1.0, 0.24705882352941178, 1.0, 23.352941176470587, 1.032258064516129, 0.4380952380952381, 1.0, 0.0, 1.0, 0.12941176470588234, 3.325490196078431, 2.588235294117647, 0.4632823529411764, 0.021576470588235294, 0.05059317647058824, 0.08117835294117647, 0.46583284457478, 0.8486363636363636, 0.0, 0.0, 0.0, 0.8095238095238095, 0.19999999999999998, 0.0, 148754.57875457875, 1.0, 9.055718475073315, 19.595307917888565, 3.0, 1.1428571428571428, 3.0, 2.0, 2.8571428571428568, 2.0, 0.0, 0.5714285714285714, 0.0, 1.0, 2.8571428571428568, 1.0, 1.0, 2.2857142857142856, 2.0, 2.0, 1.7142857142857142, 1.0, 1.0, 1.7142857142857142, 3.0, 3.0, 0.5714285714285714, 2.0, 3.0, 1.7142857142857142, 4.0, 3.0, 3.0, 2.8571428571428568, 1.0, 0.0, 2.8571428571428568, 1.0, 0.0];359764,88003837067;91
4126;[0.9529882352941176, 167.05882352941177, 1.0, 1.0, 3.0, 0.0, 0.001, 0.0, 0.0, 191.52941176470588, 0.0, 0.0, 0.6392156862745098, 1.0, 139.58823529411762, 4.129032258064516, 0.6212454212454213, 1.0, 2.0, 0.0, 0.9254901960784314, 2.8862745098039215, 0.0392156862745098, 0.6552470588235294, 0.09294188235294118, 0.07059117647058824, 0.07294388235294118, 0.6689530791788856, 0.7529354838709678, 0.0, 0.0, 1.0, 0.7079365079365079, 0.03333333333333333, 1.0, 57509.15750915751, 1.0, 14.070381231671556, 9.35483870967742, 2.0, 3.4285714285714284, 3.0, 1.0, 3.4285714285714284, 3.0, 2.0, 1.7142857142857142, 3.0, 3.0, 2.2857142857142856, 2.0, 0.0, 3.4285714285714284, 3.0, 3.0, 3.4285714285714284, 3.0, 0.0, 0.5714285714285714, 0.0, 1.0, 3.4285714285714284, 2.0, 0.0, 0.0, 2.2857142857142856, 0.0, 2.0, 0.0, 3.0, 1.0, 0.5714285714285714, 1.0, 2.0];287385,3922989636;91
4127;[0.8903058823529412, 174.70588235294116, 1.0, 1.0, 3.0, 1.0, 1.0, 0.0, 0.0, 197.1764705882353, 0.0, 0.0, 0.3254901960784314, 0.0, 150.2941176470588, 6.193548387096774, 0.5431013431013431, 1.0, 2.0, 0.0, 0.4235294117647059, 2.384313725490196, 1.3333333333333333, 0.38492941176470585, 0.09882364705882353, 0.06274882352941176, 0.0498089411764706, 0.13380938416422286, 0.7851612903225806, 0.0, 0.0, 0.0, 0.7015873015873015, 0.03333333333333333, 1.0, 91355.31135531135, 1.0, 13.912023460410559, 17.765395894428153, 2.0, 4.0, 2.0, 2.0, 1.1428571428571428, 1.0, 2.0, 2.8571428571428568, 3.0, 3.0, 2.2857142857142856, 2.0, 0.0, 4.0, 1.0, 0.0, 4.0, 1.0, 3.0, 2.8571428571428568, 2.0, 2.0, 0.5714285714285714, 2.0, 1.0, 1.1428571428571428, 4.0, 3.0, 2.0, 2.2857142857142856, 3.0, 3.0, 3.4285714285714284, 2.0, 2.0];287289,9096314372;91
4128;[0.9804117647058823, 197.64705882352942, 1.0, 1.0, 1.0, 1.0, 0.667, 0.0, 1.0, 178.11764705882354, 0.0, 0.0, 0.8588235294117647, 0.0, 35.588235294117645, 12.903225806451612, 0.5623931623931624, 1.0, 2.0, 1.0, 0.27450980392156865, 11.92156862745098, 6.901960784313726, 0.6630823529411765, 0.06431729411764706, 0.056867058823529416, 0.09725517647058823, 0.7314516129032258, 0.25099413489736067, 0.0, 0.0, 1.0, 0.9492063492063492, 0.2571428571428571, 0.0, 56996.336996337, 0.0, 14.052785923753667, 8.791788856304986, 3.0, 3.4285714285714284, 3.0, 3.0, 2.8571428571428568, 3.0, 0.0, 4.0, 0.0, 0.0, 2.8571428571428568, 0.0, 1.0, 3.4285714285714284, 2.0, 3.0, 1.1428571428571428, 1.0, 3.0, 1.1428571428571428, 3.0, 3.0, 2.2857142857142856, 2.0, 3.0, 0.5714285714285714, 0.5714285714285714, 0.0, 1.0, 2.8571428571428568, 3.0, 1.0, 4.0, 1.0, 0.0];276769,39051616495;91
4129;[0.43585882352941174, 105.88235294117646, 0.0, 2.0, 2.0, 1.0, 0.334, 1.0, 1.0, 82.11764705882354, 1.0, 1.0, 0.9686274509803922, 1.0, 125.05882352941175, 6.193548387096774, 0.5435897435897435, 1.0, 2.0, 0.0, 0.28627450980392155, 4.266666666666667, 3.2941176470588234, 0.8824705882352941, 0.028242470588235296, 0.06510152941176471, 0.09647094117647059, 0.6308680351906159, 0.5683695014662756, 0.0, 0.0, 1.0, 0.746031746031746, 0.2333333333333333, 1.0, 112820.51282051281, 1.0, 3.812316715542522, 9.214076246334312, 2.0, 1.1428571428571428, 3.0, 2.0, 1.1428571428571428, 3.0, 3.0, 1.1428571428571428, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 3.0, 3.0, 1.1428571428571428, 1.0, 2.0, 0.0, 2.0, 0.0, 1.7142857142857142, 3.0, 2.0, 1.1428571428571428, 2.8571428571428568, 2.0, 1.0, 1.1428571428571428, 2.0, 0.0, 2.8571428571428568, 1.0, 2.0];286285,382520055;91
4130;[0.8824705882352941, 91.76470588235294, 0.0, 0.0, 3.0, 1.0, 0.334, 0.0, 0.0, 190.82352941176472, 1.0, 0.0, 0.13725490196078433, 0.0, 127.35294117647058, 13.419354838709676, 0.09572649572649572, 1.0, 0.0, 0.0, 0.39215686274509803, 2.5098039215686274, 9.490196078431373, 0.6395764705882353, 0.07960988235294118, 0.07372811764705882, 0.013734117647058824, 0.6572346041055718, 0.9990234604105571, 1.0, 1.0, 0.0, 0.9555555555555555, 0.1714285714285714, 0.0, 116043.95604395604, 1.0, 19.436950146627566, 10.041055718475073, 3.0, 1.7142857142857142, 3.0, 3.0, 0.0, 3.0, 3.0, 0.5714285714285714, 2.0, 1.0, 2.8571428571428568, 1.0, 1.0, 2.8571428571428568, 3.0, 0.0, 0.0, 1.0, 0.0, 3.4285714285714284, 1.0, 2.0, 1.7142857142857142, 3.0, 0.0, 2.2857142857142856, 0.5714285714285714, 0.0, 0.0, 2.8571428571428568, 2.0, 2.0, 3.4285714285714284, 2.0, 2.0];270773,77515930816;91
4131;[0.8393764705882353, 158.8235294117647, 0.0, 1.0, 0.0, 1.0, 0.001, 0.0, 0.0, 122.3529411764706, 1.0, 1.0, 0.5098039215686274, 0.0, 5.764705882352941, 7.741935483870968, 0.6603174603174603, 1.0, 3.0, 0.0, 0.9215686274509803, 7.592156862745098, 2.7450980392156863, 0.9138117647058823, 0.06510152941176471, 0.06706211764705883, 0.04353505882352942, 0.9921876832844574, 0.9404310850439882, 0.0, 1.0, 1.0, 0.9111111111111111, 0.2571428571428571, 1.0, 162454.21245421245, 0.0, 18.55718475073314, 16.023460410557185, 2.0, 4.0, 3.0, 0.0, 0.0, 1.0, 2.0, 1.7142857142857142, 3.0, 1.0, 0.5714285714285714, 0.0, 1.0, 0.0, 3.0, 0.0, 1.1428571428571428, 2.0, 2.0, 1.7142857142857142, 2.0, 2.0, 3.4285714285714284, 1.0, 0.0, 1.7142857142857142, 0.0, 3.0, 1.0, 2.8571428571428568, 1.0, 2.0, 2.2857142857142856, 3.0, 1.0];286380,24136890704;91
4132;[0.45152941176470585, 167.05882352941177, 1.0, 0.0, 3.0, 1.0, 0.001, 0.0, 0.0, 191.52941176470588, 0.0, 0.0, 0.5764705882352941, 1.0, 145.70588235294116, 4.129032258064516, 0.6214896214896215, 1.0, 2.0, 0.0, 0.4235294117647059, 3.8901960784313725, 0.0, 0.6356588235294117, 0.09254976470588236, 0.020400117647058826, 0.09803941176470589, 0.7187565982404692, 0.7529354838709678, 0.0, 0.0, 1.0, 0.8095238095238095, 0.09047619047619047, 1.0, 184981.684981685, 1.0, 12.926686217008799, 9.319648093841643, 3.0, 2.2857142857142856, 3.0, 1.0, 0.0, 0.0, 0.0, 1.1428571428571428, 2.0, 1.0, 2.8571428571428568, 3.0, 0.0, 2.2857142857142856, 2.0, 0.0, 1.7142857142857142, 2.0, 0.0, 1.7142857142857142, 1.0, 3.0, 2.2857142857142856, 3.0, 0.0, 2.8571428571428568, 2.8571428571428568, 3.0, 2.0, 0.5714285714285714, 1.0, 2.0, 2.2857142857142856, 3.0, 2.0];93477,90827724028;91
4133;[0.9843294117647058, 178.82352941176472, 1.0, 3.0, 1.0, 0.0, 0.667, 1.0, 1.0, 181.64705882352942, 0.0, 1.0, 0.8588235294117647, 1.0, 133.47058823529412, 4.129032258064516, 0.5611721611721612, 1.0, 2.0, 0.0, 0.14509803921568626, 1.9450980392156862, 0.47058823529411764, 0.5964823529411765, 0.04275082352941177, 0.0482404705882353, 0.05529858823529413, 0.5127067448680351, 0.7529354838709678, 0.0, 0.0, 1.0, 0.7079365079365079, 0.028571428571428567, 1.0, 58608.05860805861, 1.0, 14.070381231671556, 8.932551319648095, 2.0, 3.4285714285714284, 3.0, 2.0, 2.8571428571428568, 2.0, 0.0, 0.5714285714285714, 0.0, 0.0, 2.2857142857142856, 1.0, 1.0, 2.2857142857142856, 3.0, 2.0, 1.7142857142857142, 1.0, 1.0, 1.7142857142857142, 3.0, 3.0, 0.0, 2.0, 3.0, 1.7142857142857142, 1.7142857142857142, 3.0, 3.0, 0.5714285714285714, 1.0, 0.0, 2.8571428571428568, 3.0, 0.0];287456,5959512751;91
4134;[0.8393764705882353, 158.8235294117647, 0.0, 1.0, 0.0, 0.0, 0.001, 0.0, 0.0, 147.76470588235296, 1.0, 1.0, 0.5764705882352941, 0.0, 127.35294117647058, 13.419354838709676, 0.5411477411477411, 1.0, 0.0, 0.0, 0.39215686274509803, 0.7529411764705882, 8.862745098039216, 0.6395764705882353, 0.09372611764705882, 0.07372811764705882, 0.06392517647058824, 0.17287096774193547, 0.9990234604105571, 1.0, 1.0, 0.0, 0.9555555555555555, 0.019047619047619046, 0.0, 115750.91575091575, 1.0, 19.436950146627566, 9.900293255131967, 3.0, 1.7142857142857142, 3.0, 3.0, 1.1428571428571428, 3.0, 3.0, 0.5714285714285714, 3.0, 1.0, 2.2857142857142856, 1.0, 1.0, 2.8571428571428568, 2.0, 0.0, 0.0, 1.0, 0.0, 3.4285714285714284, 1.0, 2.0, 1.7142857142857142, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.8571428571428568, 2.0, 2.0, 3.4285714285714284, 2.0, 2.0];247800,2238152168;91
4135;[0.032341176470588234, 77.64705882352942, 0.0, 0.0, 2.0, 1.0, 0.001, 0.0, 0.0, 197.1764705882353, 0.0, 1.0, 0.996078431372549, 1.0, 57.764705882352935, 1.032258064516129, 0.34456654456654456, 0.0, 1.0, 1.0, 0.4196078431372549, 1.1294117647058823, 0.7843137254901961, 0.9451529411764705, 0.03922176470588236, 0.03843752941176471, 0.06000400000000001, 0.8378944281524926, 0.13185630498533724, 1.0, 0.0, 1.0, 0.9746031746031746, 0.03333333333333333, 1.0, 123113.5531135531, 1.0, 14.651026392961878, 18.539589442815252, 2.0, 4.0, 2.0, 2.0, 0.5714285714285714, 0.0, 2.0, 4.0, 3.0, 1.0, 4.0, 0.0, 1.0, 1.7142857142857142, 2.0, 2.0, 1.1428571428571428, 0.0, 1.0, 0.5714285714285714, 3.0, 0.0, 0.5714285714285714, 1.0, 1.0, 1.1428571428571428, 2.8571428571428568, 3.0, 0.0, 2.8571428571428568, 2.0, 2.0, 3.4285714285714284, 2.0, 2.0];287374,4877948684;92
4136;[0.4789529411764706, 197.64705882352942, 0.0, 1.0, 1.0, 1.0, 0.667, 0.0, 1.0, 178.11764705882354, 0.0, 1.0, 0.8274509803921568, 0.0, 11.117647058823529, 5.67741935483871, 0.6717948717948717, 1.0, 2.0, 1.0, 0.27450980392156865, 11.231372549019607, 5.019607843137255, 0.9608235294117646, 0.09921576470588235, 0.06353305882352941, 0.008244470588235294, 0.5898533724340176, 0.22560410557184749, 1.0, 0.0, 1.0, 0.9238095238095239, 0.18095238095238095, 1.0, 85384.61538461538, 1.0, 15.214076246334312, 14.175953079178887, 2.0, 4.0, 0.0, 2.0, 0.5714285714285714, 0.0, 0.0, 3.4285714285714284, 3.0, 1.0, 4.0, 0.0, 3.0, 1.7142857142857142, 2.0, 2.0, 1.1428571428571428, 0.0, 1.0, 0.5714285714285714, 3.0, 0.0, 0.5714285714285714, 1.0, 3.0, 1.1428571428571428, 4.0, 1.0, 0.0, 1.7142857142857142, 2.0, 3.0, 2.2857142857142856, 0.0, 2.0];286554,8077525038;92
